,locality,proprety_type,price,bedrooms,area,equipped_kitchen,furnished,terrace,terrace_area,garden,garden_area,surface,surface_plot,facades,state,swimming_pool
11491,188,156,1150000,3.0,201.43684820393972,1,0.0,0.0,0.0,1.0,3000.0,201.43684820393972,3000.0,4.0,0,0.0
11492,1352,107,563680,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
11493,189,453,1150000,6.0,201.43684820393972,4,0.0,0.0,0.0,1.0,2700.0,201.43684820393972,2767.0,4.0,0,0.0
11494,447,453,1150000,3.0,427.0,4,1.0,1.0,150.0,1.0,3938.0,427.0,3938.0,4.0,0,0.0
11495,1866,453,1150000,5.0,288.0,1,1.0,0.0,0.0,0.0,0.0,288.0,687.0,4.0,6,0.0
11496,386,156,1150000,4.0,201.43684820393972,0,0.0,1.0,75.0,0.0,0.0,201.43684820393972,5087.0,4.0,0,0.0
11497,305,453,1150000,5.0,569.0,1,0.0,0.0,0.0,0.0,0.0,569.0,2950.0,4.0,0,0.0
11498,1666,453,1150000,4.0,270.0,0,0.0,1.0,50.0,1.0,1500.0,270.0,1708.0,4.0,0,0.0
11499,524,82,1150000,3.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,16000.0,4.0,0,0.0
11500,476,453,1150000,4.0,201.43684820393972,0,0.0,0.0,0.0,0.0,0.0,201.43684820393972,1200.0,4.0,0,0.0
11501,378,18,1150000,3.0,236.0,1,0.0,0.0,0.0,1.0,43161.0,236.0,236.0,2.0,1,0.0
11502,800,120,1150000,8.0,680.0,1,0.0,0.0,0.0,0.0,0.0,680.0,6226.0,4.0,0,0.0
11503,4,235,1150000,10.0,240.0,3,0.0,0.0,0.0,1.0,120.0,240.0,200.0,2.0,1,0.0
11504,1765,18,1150000,3.0,73.0,1,0.0,1.0,1.0,0.0,0.0,73.0,73.0,3.0,2,0.0
11505,1666,453,1150000,4.0,270.0,0,0.0,0.0,0.0,0.0,0.0,270.0,1708.0,4.0,1,0.0
11506,1677,82,1150000,7.0,550.0,1,0.0,0.0,0.0,0.0,0.0,550.0,7065.0,4.0,0,0.0
11507,1963,234,1150000,4.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,14203.0,4.0,4,0.0
11508,5,18,1150000,3.0,225.0,1,0.0,0.0,0.0,0.0,0.0,225.0,225.0,2.0,6,0.0
11509,386,453,1150000,3.0,550.0,1,0.0,0.0,0.0,0.0,0.0,550.0,5330.0,4.0,0,0.0
11510,1760,18,1150000,3.0,73.0,1,1.0,0.0,0.0,0.0,0.0,73.0,73.0,2.0,6,0.0
11511,1770,18,1150000,3.0,73.0,0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,3.0,0,0.0
11512,237,18,1150000,4.0,245.0,1,0.0,0.0,0.0,0.0,0.0,245.0,245.0,2.0,6,0.0
11513,125,241,1150000,6.0,750.0,1,0.0,0.0,0.0,0.0,0.0,750.0,800.0,4.0,6,0.0
11514,856,156,1150000,7.0,404.0,1,0.0,1.0,84.0,0.0,0.0,404.0,9255.0,4.0,6,0.0
11515,288,156,1150000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,4.0,6,0.0
11516,1942,241,1150000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
11517,1783,18,1149000,2.0,159.0,0,0.0,1.0,120.0,0.0,0.0,159.0,159.0,2.0,0,0.0
11518,2038,19,1149000,3.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,2040.0,4.0,0,0.0
11519,1783,18,1149000,2.0,159.0,1,0.0,0.0,0.0,1.0,119.0,159.0,159.0,2.0,0,0.0
11520,26,156,1145000,5.0,320.0,1,0.0,0.0,0.0,0.0,0.0,320.0,86.0,2.0,6,0.0
11521,1762,156,1145000,3.0,204.0,0,0.0,0.0,0.0,0.0,0.0,204.0,204.0,2.0,0,0.0
11522,237,102,969500,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
11523,479,156,1145000,5.0,480.0,1,0.0,0.0,0.0,0.0,0.0,480.0,16600.0,2.0,6,0.0
11524,413,453,1145000,4.0,280.0,0,0.0,1.0,60.0,0.0,0.0,280.0,1903.0,4.0,0,0.0
11525,1747,156,1145000,4.0,241.0,1,0.0,0.0,0.0,0.0,0.0,241.0,8169.0,4.0,0,0.0
11526,358,156,1144880,5.0,358.0,1,0.0,1.0,41.0,0.0,0.0,358.0,219.0,2.0,6,0.0
11527,1777,426,266150,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
11528,1777,18,1141300,2.0,111.0,1,0.0,1.0,46.0,0.0,0.0,111.0,111.0,2.0,6,0.0
11529,352,120,1140000,3.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,675.0,2.0,6,0.0
11530,26,18,1135000,3.0,233.0,4,0.0,1.0,5.0,0.0,0.0,233.0,233.0,2.0,0,0.0
11531,26,18,1135000,3.0,227.0,0,0.0,1.0,10.0,0.0,0.0,227.0,227.0,2.0,1,0.0
11532,71,19,1135000,9.0,400.0,1,0.0,1.0,6.0,1.0,70.0,400.0,168.0,2.0,1,0.0
11533,698,19,1130000,10.0,201.43684820393972,1,0.0,1.0,10.0,0.0,0.0,201.43684820393972,520.0,3.0,0,0.0
11534,847,18,1130000,10.0,330.0,1,1.0,0.0,0.0,0.0,0.0,330.0,330.0,2.0,0,0.0
11535,67,18,1130000,2.0,201.43684820393972,0,0.0,1.0,18.0,0.0,0.0,201.43684820393972,201.43684820393972,4.0,6,0.0
11536,26,18,1125000,3.0,233.0,0,0.0,1.0,5.0,0.0,0.0,233.0,233.0,2.0,0,0.0
11537,26,18,1125000,3.0,233.0,0,0.0,1.0,14.0,0.0,0.0,233.0,233.0,2.0,6,0.0
11538,151,156,1125000,7.0,586.0,3,0.0,0.0,0.0,0.0,0.0,586.0,5100.0,4.0,3,0.0
11539,1787,126,1125000,7.0,297.0,1,0.0,0.0,0.0,0.0,0.0,297.0,22893.0,2.0,1,0.0
11540,63,18,1125000,4.0,240.0,0,0.0,1.0,70.0,1.0,240.0,240.0,240.0,3.0,1,0.0
11541,1783,86,255500,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
11542,127,120,1125000,6.0,540.0,0,0.0,1.0,150.0,0.0,0.0,540.0,1500.0,4.0,0,0.0
11543,128,120,1125000,6.0,540.0,0,0.0,0.0,0.0,0.0,0.0,540.0,1500.0,4.0,0,0.0
11544,205,120,1125000,3.0,275.0,5,0.0,1.0,80.0,1.0,5000.0,275.0,5200.0,4.0,0,0.0
11545,449,453,1125000,8.0,468.0,1,0.0,1.0,30.0,1.0,4002.0,468.0,4002.0,4.0,0,0.0
11546,2092,156,1125000,4.0,240.0,0,0.0,0.0,0.0,1.0,100.0,240.0,2500.0,4.0,6,0.0
11547,332,284,1125000,3.0,201.43684820393972,1,0.0,1.0,103.0,0.0,0.0,201.43684820393972,201.43684820393972,3.0,0,0.0
11548,332,284,1125000,3.0,201.43684820393972,1,0.0,1.0,95.0,0.0,0.0,201.43684820393972,201.43684820393972,3.0,0,0.0
11549,382,453,1124999,5.0,178.0,1,0.0,0.0,0.0,0.0,0.0,178.0,7294.0,4.0,6,0.0
11550,453,284,1122941,3.0,180.0,1,0.0,1.0,55.0,0.0,0.0,180.0,180.0,2.0,6,0.0
11551,528,19,1120000,2.0,201.43684820393972,1,0.0,1.0,25.0,1.0,200.0,201.43684820393972,903.0,4.0,0,0.0
11552,238,19,1120000,2.0,903.0,1,0.0,0.0,0.0,1.0,220.0,903.0,903.0,4.0,0,0.0
11553,1894,241,1120000,2.0,590.0,2,0.0,1.0,116.0,0.0,0.0,590.0,590.0,2.0,6,0.0
11554,26,19,1120000,7.0,580.0,3,0.0,1.0,30.0,0.0,0.0,580.0,580.0,2.0,4,0.0
11555,21,235,1120000,5.0,316.0,0,0.0,1.0,21.0,1.0,80.0,316.0,165.0,2.0,0,0.0
11556,1760,116,476000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
11557,1760,18,1115000,3.0,157.0,0,0.0,1.0,25.0,0.0,0.0,157.0,157.0,2.0,4,0.0
11558,420,61,1115000,4.0,324.0,1,0.0,1.0,6.0,1.0,1500.0,324.0,1743.0,4.0,1,0.0
11559,67,106,1110000,4.0,250.0,0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,3.0,2,0.0
11560,92,200,1100000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
11561,92,252,1100000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
11562,92,148,1100000,4.0,283.0,4,0.0,1.0,63.0,1.0,537.0,283.0,283.0,4.0,0,0.0
11563,171,241,1100000,5.0,401.0,1,0.0,1.0,30.0,1.0,1000.0,401.0,1384.0,4.0,0,0.0
11564,171,453,1100000,5.0,401.0,1,0.0,1.0,30.0,1.0,1000.0,401.0,1384.0,4.0,0,0.0
11565,5,156,1100000,6.0,335.0,0,0.0,0.0,0.0,1.0,50.0,335.0,132.0,2.0,0,0.0
11566,1853,18,1100000,3.0,184.0,1,0.0,1.0,15.0,0.0,0.0,184.0,184.0,2.0,6,0.0
11567,21,19,1100000,4.0,312.0,0,0.0,0.0,0.0,0.0,0.0,312.0,105.0,2.0,1,0.0
11568,535,19,1100000,8.0,450.0,1,0.0,0.0,0.0,0.0,0.0,450.0,450.0,2.0,0,0.0
11569,67,18,1100000,2.0,166.0,4,0.0,1.0,52.0,0.0,0.0,166.0,166.0,3.0,0,0.0
11570,67,284,1100000,4.0,297.0,0,0.0,1.0,45.0,0.0,0.0,297.0,297.0,3.0,1,0.0
11571,18,156,1100000,4.0,450.0,1,0.0,1.0,8.0,0.0,0.0,450.0,450.0,2.0,0,0.0
11572,23,18,1100000,2.0,201.43684820393972,0,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,0,0.0
11573,92,148,1100000,4.0,228.0,1,0.0,1.0,62.0,1.0,537.0,228.0,228.0,2.0,2,0.0
11574,382,284,1100000,3.0,390.0,0,0.0,1.0,45.0,0.0,0.0,390.0,390.0,2.0,1,0.0
11575,85,453,1100000,6.0,385.0,4,0.0,1.0,90.0,0.0,0.0,385.0,2559.0,4.0,0,0.0
11576,67,18,1100000,3.0,166.0,4,0.0,1.0,52.0,0.0,0.0,166.0,166.0,2.0,0,0.0
11577,67,156,1100000,5.0,293.0,0,0.0,1.0,14.0,1.0,100.0,293.0,350.0,3.0,1,0.0
11578,347,19,1100000,6.0,305.0,1,0.0,0.0,0.0,0.0,0.0,305.0,513.0,2.0,1,0.0
11579,2069,82,1100000,4.0,270.0,0,0.0,0.0,0.0,0.0,0.0,270.0,15000.0,4.0,1,0.0
11580,2085,453,1100000,4.0,392.0,1,0.0,0.0,0.0,0.0,0.0,392.0,1627.0,2.0,6,0.0
11581,54,19,1100000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,1,0.0
11582,55,19,1100000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,1,0.0
11583,1119,19,1100000,9.0,2000.0,1,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,3.0,1,0.0
11584,1743,5,425000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
11585,231,453,1100000,5.0,201.43684820393972,1,0.0,1.0,20.0,1.0,320.0,201.43684820393972,435.0,4.0,0,0.0
11586,1796,453,1100000,4.0,420.0,1,0.0,0.0,0.0,0.0,0.0,420.0,1300.0,4.0,0,0.0
11587,26,19,1100000,10.0,340.0,1,1.0,0.0,0.0,1.0,140.0,340.0,340.0,2.0,3,0.0
11588,507,156,1100000,1.0,201.43684820393972,3,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,4.0,2,0.0
11589,239,18,1100000,2.0,164.0,0,0.0,0.0,0.0,0.0,0.0,164.0,164.0,2.0,6,0.0
11590,2085,453,1100000,3.0,392.0,1,0.0,1.0,67.0,0.0,0.0,392.0,1642.0,2.0,6,0.0
11591,29,19,1100000,2.0,450.0,1,0.0,0.0,0.0,0.0,0.0,450.0,100.0,2.0,6,0.0
11592,1979,126,1100000,4.0,250.0,1,0.0,0.0,0.0,0.0,0.0,250.0,27033.0,4.0,1,0.0
11593,26,241,1100000,6.0,438.0,4,0.0,1.0,4.0,0.0,0.0,438.0,438.0,2.0,4,0.0
11594,33,241,1100000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,300.0,2.0,1,0.0
11595,837,120,1100000,4.0,456.0,1,1.0,1.0,24.0,1.0,4015.0,456.0,6764.0,4.0,1,0.0
11596,417,156,1100000,5.0,201.43684820393972,0,0.0,1.0,52.0,0.0,0.0,201.43684820393972,4926.0,4.0,1,0.0
11597,26,19,1100000,10.0,300.0,1,0.0,0.0,0.0,1.0,180.0,300.0,285.0,2.0,1,0.0
11598,1715,61,1100000,60.0,8521.0,2,0.0,0.0,0.0,0.0,0.0,8521.0,50360.0,4.0,6,0.0
11599,1715,156,1100000,60.0,8521.0,2,0.0,0.0,0.0,0.0,0.0,8521.0,50360.0,4.0,6,0.0
11600,828,120,1100000,6.0,360.0,1,0.0,1.0,60.0,0.0,0.0,360.0,16820.0,4.0,0,0.0
11601,347,19,1100000,6.0,304.0,1,0.0,0.0,0.0,0.0,0.0,304.0,513.0,2.0,6,0.0
11602,5,19,1100000,5.0,425.0,1,0.0,0.0,0.0,0.0,0.0,425.0,140.0,2.0,6,0.0
11603,81,19,1100000,5.0,425.0,1,0.0,0.0,0.0,0.0,0.0,425.0,140.0,2.0,6,0.0
11604,237,19,1100000,5.0,434.0,3,0.0,0.0,0.0,0.0,0.0,434.0,112.0,3.0,6,0.0
11605,414,453,1100000,4.0,578.0,1,0.0,0.0,0.0,0.0,0.0,578.0,3887.0,4.0,6,0.0
11606,554,19,1100000,12.0,603.0,1,0.0,0.0,0.0,0.0,0.0,603.0,603.0,2.0,6,0.0
11607,792,453,1100000,5.0,255.0,5,0.0,0.0,0.0,0.0,0.0,255.0,939.0,4.0,6,0.0
11608,368,19,1100000,14.0,587.0,3,0.0,0.0,0.0,0.0,0.0,587.0,587.0,2.0,6,0.0
11609,237,19,1100000,5.0,434.0,1,0.0,0.0,0.0,0.0,0.0,434.0,112.0,2.0,1,0.0
11610,241,18,1100000,6.0,295.0,0,1.0,1.0,60.0,0.0,0.0,295.0,295.0,2.0,0,0.0
11611,500,18,1100000,12.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
11612,1610,19,1100000,8.0,201.43684820393972,3,0.0,0.0,0.0,0.0,0.0,201.43684820393972,182.0,2.0,1,0.0
11613,1966,156,1100000,7.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,1330.0,2.0,0,0.0
11614,807,235,1100000,5.0,201.43684820393972,1,0.0,1.0,30.0,0.0,0.0,201.43684820393972,201.43684820393972,4.0,6,0.0
11615,5,19,1100000,2.0,450.0,1,0.0,0.0,0.0,0.0,0.0,450.0,450.0,2.0,6,0.0
11616,18,19,1099000,6.0,364.0,1,0.0,1.0,8.0,0.0,0.0,364.0,170.0,2.0,4,0.0
11617,554,19,1099000,6.0,307.0,1,1.0,1.0,30.0,0.0,0.0,307.0,100.0,2.0,0,0.0
11618,338,156,1099000,3.0,268.0,1,0.0,0.0,0.0,0.0,0.0,268.0,17219.0,4.0,6,0.0
11619,471,453,1099000,4.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,35000.0,4.0,6,0.0
11620,220,453,1099000,4.0,300.0,0,0.0,1.0,100.0,1.0,19700.0,300.0,20000.0,4.0,2,0.0
11621,230,453,1098000,4.0,190.0,0,0.0,1.0,45.0,1.0,500.0,190.0,926.0,4.0,1,0.0
11622,364,453,1098000,5.0,417.0,1,0.0,0.0,0.0,1.0,3700.0,417.0,3973.0,4.0,2,0.0
11623,18,19,1095000,7.0,400.0,2,0.0,1.0,32.0,1.0,80.0,400.0,170.0,2.0,4,0.0
11624,29,19,1095000,2.0,225.0,1,1.0,0.0,0.0,0.0,0.0,225.0,113.0,2.0,1,0.0
11625,227,148,1095000,3.0,169.0,0,0.0,1.0,22.0,1.0,137.0,169.0,169.0,2.0,0,0.0
11626,3,235,1095000,5.0,320.0,4,0.0,1.0,26.0,0.0,0.0,320.0,84.0,2.0,0,0.0
11627,26,235,1095000,5.0,320.0,4,0.0,1.0,26.0,0.0,0.0,320.0,84.0,2.0,0,0.0
11628,1760,18,1095000,3.0,113.0,0,0.0,0.0,0.0,0.0,0.0,113.0,113.0,2.0,2,0.0
11629,1760,156,1095000,3.0,225.0,0,0.0,0.0,0.0,0.0,0.0,225.0,325.0,3.0,0,0.0
11630,1759,284,1095000,3.0,113.0,1,0.0,1.0,20.0,0.0,0.0,113.0,113.0,3.0,1,0.0
11631,1759,18,1095000,2.0,100.0,1,0.0,0.0,0.0,0.0,0.0,100.0,100.0,2.0,6,0.0
11632,127,120,1095000,5.0,480.0,0,0.0,1.0,20.0,0.0,0.0,480.0,3240.0,4.0,0,0.0
11633,128,120,1095000,5.0,480.0,0,0.0,1.0,20.0,0.0,0.0,480.0,3240.0,4.0,0,0.0
11634,1942,284,1095000,2.0,209.0,1,0.0,1.0,80.0,0.0,0.0,209.0,209.0,2.0,6,0.0
11635,1759,18,1095000,2.0,113.0,1,0.0,0.0,0.0,0.0,0.0,113.0,113.0,2.0,2,0.0
11636,1743,235,1095000,4.0,391.0,1,0.0,0.0,0.0,0.0,0.0,391.0,257.0,2.0,6,0.0
11637,1760,106,1095000,3.0,117.0,0,0.0,0.0,0.0,0.0,0.0,117.0,117.0,2.0,6,0.0
11638,1352,156,1095000,5.0,201.43684820393972,3,0.0,0.0,0.0,0.0,0.0,201.43684820393972,3810.0,4.0,6,0.0
11639,1760,18,1095000,2.0,113.0,1,0.0,1.0,35.0,0.0,0.0,113.0,113.0,2.0,1,0.0
11640,517,453,1095000,4.0,540.0,1,0.0,0.0,0.0,1.0,2268.0,540.0,2268.0,4.0,1,0.0
11641,18,19,1095000,6.0,201.43684820393972,5,0.0,0.0,0.0,0.0,0.0,201.43684820393972,96.0,3.0,0,0.0
11642,27,19,1095000,4.0,300.0,1,0.0,0.0,0.0,0.0,0.0,300.0,140.0,2.0,0,0.0
11643,26,19,1095000,4.0,300.0,1,0.0,0.0,0.0,0.0,0.0,300.0,140.0,2.0,0,0.0
11644,453,156,1095000,4.0,417.0,1,0.0,0.0,0.0,0.0,0.0,417.0,1896.0,4.0,1,0.0
11645,239,235,1095000,5.0,400.0,1,0.0,0.0,0.0,0.0,0.0,400.0,133.0,2.0,1,0.0
11646,388,453,1095000,5.0,400.0,1,0.0,0.0,0.0,1.0,3980.0,400.0,3980.0,4.0,6,0.0
11647,435,235,1095000,2.0,610.0,1,0.0,0.0,0.0,0.0,0.0,610.0,1200.0,3.0,6,0.0
11648,1743,235,1095000,4.0,201.43684820393972,0,0.0,0.0,0.0,0.0,0.0,201.43684820393972,257.0,3.0,0,0.0
11649,302,234,1095000,3.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,7643.0,4.0,0,0.0
11650,1759,106,1095000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
11651,1760,106,1095000,2.0,113.0,1,0.0,0.0,0.0,0.0,0.0,113.0,113.0,2.0,0,0.0
11652,1894,19,1095000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
11653,188,453,1095000,6.0,400.0,0,0.0,0.0,0.0,0.0,0.0,400.0,1975.0,4.0,1,0.0
11654,380,453,1095000,5.0,520.0,0,0.0,0.0,0.0,0.0,0.0,520.0,1852.0,4.0,1,0.0
11655,239,235,1095000,5.0,400.0,1,0.0,1.0,25.0,1.0,30.0,400.0,135.0,2.0,6,0.0
11656,1759,106,1095000,2.0,116.0,1,1.0,0.0,0.0,0.0,0.0,116.0,116.0,2.0,2,0.0
11657,1987,156,1095000,4.0,280.0,3,0.0,0.0,0.0,0.0,0.0,280.0,8796.0,4.0,6,0.0
11658,1760,18,1095000,2.0,116.0,1,0.0,0.0,0.0,0.0,0.0,116.0,116.0,2.0,6,0.0
11659,89,156,1095000,7.0,1548.0,3,0.0,0.0,0.0,0.0,0.0,1548.0,2578.0,2.0,4,0.0
11660,1759,106,1095000,3.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
11661,1760,106,1095000,2.0,116.0,0,0.0,0.0,0.0,0.0,0.0,116.0,116.0,2.0,1,0.0
11662,1760,106,1095000,2.0,113.0,1,0.0,0.0,0.0,0.0,0.0,113.0,113.0,2.0,6,0.0
11663,128,120,1095000,6.0,201.43684820393972,0,0.0,0.0,0.0,0.0,0.0,201.43684820393972,2163.0,4.0,0,0.0
11664,173,120,1095000,6.0,201.43684820393972,0,0.0,0.0,0.0,0.0,0.0,201.43684820393972,2163.0,4.0,0,0.0
11665,29,156,1095000,4.0,201.43684820393972,1,1.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,2,0.0
11666,188,120,1093676,4.0,342.0,1,0.0,0.0,0.0,0.0,0.0,342.0,1046.0,4.0,0,0.0
11667,453,284,1091500,3.0,182.0,1,0.0,1.0,55.0,0.0,0.0,182.0,182.0,2.0,6,0.0
11668,304,453,1090000,4.0,562.0,1,0.0,0.0,0.0,0.0,0.0,562.0,2554.0,4.0,0,0.0
11669,654,241,1090000,3.0,668.0,0,0.0,1.0,70.0,0.0,0.0,668.0,1700.0,4.0,1,0.0
11670,5,19,1090000,4.0,423.0,4,0.0,0.0,0.0,1.0,76.0,423.0,218.0,2.0,1,0.0
11671,21,19,1090000,4.0,423.0,4,0.0,0.0,0.0,1.0,76.0,423.0,218.0,2.0,1,0.0
11672,177,156,1090000,4.0,230.0,0,0.0,1.0,25.0,0.0,0.0,230.0,1262.0,4.0,1,0.0
11673,237,235,1090000,3.0,236.0,5,0.0,0.0,0.0,0.0,0.0,236.0,236.0,2.0,1,0.0
11674,2113,453,1090000,3.0,663.0,1,0.0,0.0,0.0,0.0,0.0,663.0,6372.0,2.0,0,0.0
11675,1884,453,1090000,5.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,2955.0,4.0,0,0.0
11676,1673,453,1090000,5.0,500.0,0,0.0,0.0,0.0,0.0,0.0,500.0,1744.0,4.0,0,0.0
11677,1675,453,1090000,5.0,385.0,1,0.0,1.0,50.0,0.0,0.0,385.0,1744.0,4.0,1,0.0
11678,1676,453,1090000,5.0,550.0,0,0.0,1.0,48.0,1.0,1000.0,550.0,1744.0,4.0,0,0.0
11679,49,19,1090000,8.0,460.0,3,0.0,0.0,0.0,0.0,0.0,460.0,460.0,2.0,6,0.0
11680,1616,126,1090000,1.0,800.0,1,0.0,1.0,600.0,0.0,0.0,800.0,11000.0,2.0,6,0.0
11681,1666,18,1090000,28.0,1443.0,1,0.0,0.0,0.0,0.0,0.0,1443.0,1443.0,2.0,6,0.0
11682,231,156,1085000,3.0,185.0,4,0.0,1.0,30.0,1.0,875.0,185.0,992.0,4.0,0,0.0
11683,26,19,1085000,5.0,310.0,3,0.0,0.0,0.0,1.0,86.0,310.0,192.0,2.0,1,0.0
11684,231,156,1085000,3.0,150.0,0,0.0,1.0,30.0,0.0,0.0,150.0,992.0,4.0,0,0.0
11685,231,453,1085000,3.0,150.0,4,0.0,1.0,50.0,1.0,500.0,150.0,100.0,4.0,0,0.0
11686,1759,453,1085000,4.0,308.0,1,0.0,0.0,0.0,0.0,0.0,308.0,609.0,2.0,0,0.0
11687,94,453,1085000,4.0,388.0,0,0.0,1.0,40.0,1.0,1388.0,388.0,1388.0,4.0,0,0.0
11688,378,19,1085000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,414.0,2.0,6,0.0
11689,1759,453,1085000,4.0,309.0,1,0.0,0.0,0.0,0.0,0.0,309.0,609.0,2.0,6,0.0
11690,127,453,1080000,5.0,333.0,0,0.0,1.0,68.0,0.0,0.0,333.0,1100.0,4.0,0,0.0
11691,75,120,1075000,5.0,309.0,1,0.0,1.0,15.0,1.0,80.0,309.0,210.0,2.0,0,0.0
11692,21,18,1075000,3.0,173.0,0,0.0,1.0,14.0,0.0,0.0,173.0,173.0,2.0,2,0.0
11693,75,18,1075000,3.0,174.0,0,0.0,1.0,10.0,0.0,0.0,174.0,174.0,3.0,6,0.0
11694,1765,18,1075000,3.0,129.0,1,0.0,0.0,0.0,0.0,0.0,129.0,129.0,2.0,0,0.0
11695,1760,18,1075000,3.0,129.0,1,0.0,0.0,0.0,0.0,0.0,129.0,129.0,2.0,0,0.0
11696,326,19,1075000,7.0,305.0,0,0.0,1.0,27.0,0.0,0.0,305.0,434.0,2.0,2,0.0
11697,414,453,1075000,4.0,355.0,1,0.0,0.0,0.0,0.0,0.0,355.0,4032.0,4.0,1,0.0
11698,239,241,1075000,5.0,549.0,3,0.0,1.0,15.0,0.0,0.0,549.0,222.0,2.0,1,0.0
11699,155,82,1075000,4.0,337.0,1,1.0,0.0,0.0,0.0,0.0,337.0,5142.0,4.0,6,0.0
11700,21,235,1075000,4.0,264.0,4,0.0,0.0,0.0,0.0,0.0,264.0,155.0,2.0,6,0.0
11701,417,453,1075000,3.0,334.0,0,0.0,1.0,27.0,1.0,1200.0,334.0,1500.0,2.0,0,0.0
11702,298,126,1075000,3.0,233.0,1,0.0,0.0,0.0,1.0,32212.0,233.0,32212.0,4.0,1,0.0
11703,1765,106,1075000,3.0,125.0,1,0.0,0.0,0.0,0.0,0.0,125.0,125.0,2.0,0,0.0
11704,382,18,1075000,3.0,220.0,1,0.0,1.0,85.0,1.0,16809.0,220.0,220.0,2.0,0,0.0
11705,681,19,1075000,14.0,630.0,5,0.0,0.0,0.0,0.0,0.0,630.0,383.0,3.0,6,0.0
11706,238,156,1075000,4.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,149.0,2.0,0,0.0
11707,535,19,1075000,14.0,630.0,5,0.0,1.0,8.0,0.0,0.0,630.0,383.0,3.0,6,0.0
11708,521,235,1075000,10.0,618.0,1,0.0,0.0,0.0,0.0,0.0,618.0,1083.0,2.0,6,0.0
11709,747,126,1070000,9.0,418.0,1,0.0,0.0,0.0,0.0,0.0,418.0,2808.0,3.0,6,0.0
11710,237,257,1070000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
11711,237,18,1070000,2.0,147.0,1,0.0,1.0,17.0,0.0,0.0,147.0,147.0,2.0,6,0.0
11712,1812,284,1069000,3.0,161.0,1,0.0,1.0,60.0,0.0,0.0,161.0,161.0,2.0,6,0.0
11713,1759,18,1065000,3.0,150.0,1,0.0,0.0,0.0,0.0,0.0,150.0,150.0,2.0,6,0.0
11714,498,453,1065000,2.0,355.0,1,0.0,0.0,0.0,0.0,0.0,355.0,1871.0,2.0,6,0.0
